metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
iterations,1694927834,1.000000,,,,,,,,,default,,,,,,,
data_sent,1694927834,204.000000,,,,,,,,,default,,,,,,,
data_received,1694927834,615.000000,,,,,,,,,default,,,,,,,
iteration_duration,1694927834,1043.372900,,,,,,,,,default,,,,,,,
iterations,1694927834,1.000000,,,,,,,,,default,,,,,,,
data_sent,1694927834,204.000000,,,,,,,,,default,,,,,,,
data_received,1694927834,615.000000,,,,,,,,,default,,,,,,,
iteration_duration,1694927834,1044.373200,,,,,,,,,default,,,,,,,
iterations,1694927834,1.000000,,,,,,,,,default,,,,,,,
data_sent,1694927834,204.000000,,,,,,,,,default,,,,,,,
data_received,1694927834,615.000000,,,,,,,,,default,,,,,,,
iteration_duration,1694927834,1032.903700,,,,,,,,,default,,,,,,,
iterations,1694927834,1.000000,,,,,,,,,default,,,,,,,
data_sent,1694927834,204.000000,,,,,,,,,default,,,,,,,
data_received,1694927834,615.000000,,,,,,,,,default,,,,,,,
iteration_duration,1694927834,1048.361200,,,,,,,,,default,,,,,,,
iterations,1694927834,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1694927834,1.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_duration,1694927834,18.729000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_blocked,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_connecting,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_tls_handshaking,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_sending,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_waiting,1694927834,18.729000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_receiving,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_failed,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
checks,1694927834,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1694927834,1.000000,is successfully logged in,,,,,,,,default,,,,,,,
http_reqs,1694927834,1.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_duration,1694927834,22.809100,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_blocked,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_connecting,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_tls_handshaking,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_sending,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_waiting,1694927834,22.809100,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_receiving,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_failed,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
checks,1694927834,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1694927834,1.000000,is successfully logged in,,,,,,,,default,,,,,,,
http_reqs,1694927834,1.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_duration,1694927834,17.720700,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_blocked,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_connecting,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_tls_handshaking,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_sending,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_waiting,1694927834,17.720700,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_receiving,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_failed,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
checks,1694927834,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1694927834,1.000000,is successfully logged in,,,,,,,,default,,,,,,,
http_reqs,1694927834,1.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_duration,1694927834,25.217800,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_blocked,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_connecting,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_tls_handshaking,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_sending,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_waiting,1694927834,25.217800,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_receiving,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_failed,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
checks,1694927834,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1694927834,1.000000,is successfully logged in,,,,,,,,default,,,,,,,
http_reqs,1694927834,1.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_duration,1694927834,24.780600,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_blocked,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_connecting,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_tls_handshaking,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_sending,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_waiting,1694927834,24.780600,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_receiving,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_failed,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
checks,1694927834,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1694927834,1.000000,is successfully logged in,,,,,,,,default,,,,,,,
data_sent,1694927834,204.000000,,,,,,,,,default,,,,,,,
data_received,1694927834,615.000000,,,,,,,,,default,,,,,,,
iteration_duration,1694927834,1014.772100,,,,,,,,,default,,,,,,,
iterations,1694927834,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1694927834,1.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_duration,1694927834,8.297800,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_blocked,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_connecting,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_tls_handshaking,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_sending,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_waiting,1694927834,8.297800,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_receiving,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_failed,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
checks,1694927834,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1694927834,1.000000,is successfully logged in,,,,,,,,default,,,,,,,
data_sent,1694927834,204.000000,,,,,,,,,default,,,,,,,
data_received,1694927834,615.000000,,,,,,,,,default,,,,,,,
iteration_duration,1694927834,1029.402100,,,,,,,,,default,,,,,,,
iterations,1694927834,1.000000,,,,,,,,,default,,,,,,,
data_sent,1694927834,204.000000,,,,,,,,,default,,,,,,,
data_received,1694927834,615.000000,,,,,,,,,default,,,,,,,
iteration_duration,1694927834,1029.402100,,,,,,,,,default,,,,,,,
iterations,1694927834,1.000000,,,,,,,,,default,,,,,,,
data_sent,1694927834,204.000000,,,,,,,,,default,,,,,,,
data_received,1694927834,615.000000,,,,,,,,,default,,,,,,,
iteration_duration,1694927834,1029.402100,,,,,,,,,default,,,,,,,
iterations,1694927834,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1694927834,1.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_duration,1694927834,12.306400,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_blocked,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_connecting,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_tls_handshaking,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_sending,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_waiting,1694927834,12.306400,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_receiving,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_failed,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
checks,1694927834,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1694927834,1.000000,is successfully logged in,,,,,,,,default,,,,,,,
http_reqs,1694927834,1.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_duration,1694927834,16.138800,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_blocked,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_connecting,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_tls_handshaking,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_sending,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_waiting,1694927834,15.467900,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_receiving,1694927834,0.670900,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_failed,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
checks,1694927834,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1694927834,1.000000,is successfully logged in,,,,,,,,default,,,,,,,
http_reqs,1694927834,1.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_duration,1694927834,16.766200,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_blocked,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_connecting,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_tls_handshaking,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_sending,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_waiting,1694927834,16.650100,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_receiving,1694927834,0.116100,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_failed,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
checks,1694927834,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1694927834,1.000000,is successfully logged in,,,,,,,,default,,,,,,,
data_sent,1694927834,204.000000,,,,,,,,,default,,,,,,,
data_received,1694927834,615.000000,,,,,,,,,default,,,,,,,
iteration_duration,1694927834,1027.820700,,,,,,,,,default,,,,,,,
iterations,1694927834,1.000000,,,,,,,,,default,,,,,,,
data_sent,1694927834,204.000000,,,,,,,,,default,,,,,,,
data_received,1694927834,615.000000,,,,,,,,,default,,,,,,,
iteration_duration,1694927834,1027.820700,,,,,,,,,default,,,,,,,
iterations,1694927834,1.000000,,,,,,,,,default,,,,,,,
data_sent,1694927834,204.000000,,,,,,,,,default,,,,,,,
data_received,1694927834,615.000000,,,,,,,,,default,,,,,,,
iteration_duration,1694927834,1028.333800,,,,,,,,,default,,,,,,,
iterations,1694927834,1.000000,,,,,,,,,default,,,,,,,
data_sent,1694927834,204.000000,,,,,,,,,default,,,,,,,
data_received,1694927834,615.000000,,,,,,,,,default,,,,,,,
iteration_duration,1694927834,1028.333800,,,,,,,,,default,,,,,,,
iterations,1694927834,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1694927834,1.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_duration,1694927834,25.473600,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_blocked,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_connecting,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_tls_handshaking,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_sending,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_waiting,1694927834,25.473600,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_receiving,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_failed,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
checks,1694927834,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1694927834,1.000000,is successfully logged in,,,,,,,,default,,,,,,,
http_reqs,1694927834,1.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_duration,1694927834,26.496700,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_blocked,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_connecting,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_tls_handshaking,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_sending,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_waiting,1694927834,26.496700,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_receiving,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_failed,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
checks,1694927834,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1694927834,1.000000,is successfully logged in,,,,,,,,default,,,,,,,
http_reqs,1694927834,1.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_duration,1694927834,27.009800,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_blocked,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_connecting,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_tls_handshaking,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_sending,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_waiting,1694927834,27.009800,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_receiving,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_failed,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
checks,1694927834,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1694927834,1.000000,is successfully logged in,,,,,,,,default,,,,,,,
http_reqs,1694927834,1.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_duration,1694927834,27.996300,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_blocked,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_connecting,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_tls_handshaking,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_sending,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_waiting,1694927834,27.996300,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_receiving,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_failed,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
checks,1694927834,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1694927834,1.000000,is successfully logged in,,,,,,,,default,,,,,,,
data_sent,1694927834,204.000000,,,,,,,,,default,,,,,,,
data_received,1694927834,615.000000,,,,,,,,,default,,,,,,,
iteration_duration,1694927834,1074.908900,,,,,,,,,default,,,,,,,
iterations,1694927834,1.000000,,,,,,,,,default,,,,,,,
data_sent,1694927834,204.000000,,,,,,,,,default,,,,,,,
data_received,1694927834,615.000000,,,,,,,,,default,,,,,,,
iteration_duration,1694927834,1057.090200,,,,,,,,,default,,,,,,,
iterations,1694927834,1.000000,,,,,,,,,default,,,,,,,
data_sent,1694927834,204.000000,,,,,,,,,default,,,,,,,
data_received,1694927834,615.000000,,,,,,,,,default,,,,,,,
iteration_duration,1694927834,1080.907000,,,,,,,,,default,,,,,,,
iterations,1694927834,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1694927834,1.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_duration,1694927834,14.869100,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_blocked,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_connecting,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_tls_handshaking,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_sending,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_waiting,1694927834,14.869100,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_receiving,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_failed,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
checks,1694927834,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1694927834,1.000000,is successfully logged in,,,,,,,,default,,,,,,,
data_sent,1694927834,204.000000,,,,,,,,,default,,,,,,,
data_received,1694927834,615.000000,,,,,,,,,default,,,,,,,
iteration_duration,1694927834,1063.194700,,,,,,,,,default,,,,,,,
iterations,1694927834,1.000000,,,,,,,,,default,,,,,,,
data_sent,1694927834,204.000000,,,,,,,,,default,,,,,,,
data_received,1694927834,615.000000,,,,,,,,,default,,,,,,,
iteration_duration,1694927834,1070.960400,,,,,,,,,default,,,,,,,
iterations,1694927834,1.000000,,,,,,,,,default,,,,,,,
data_sent,1694927834,204.000000,,,,,,,,,default,,,,,,,
data_received,1694927834,615.000000,,,,,,,,,default,,,,,,,
iteration_duration,1694927834,1065.922800,,,,,,,,,default,,,,,,,
iterations,1694927834,1.000000,,,,,,,,,default,,,,,,,
data_sent,1694927834,204.000000,,,,,,,,,default,,,,,,,
data_received,1694927834,615.000000,,,,,,,,,default,,,,,,,
iteration_duration,1694927834,1061.641300,,,,,,,,,default,,,,,,,
iterations,1694927834,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1694927834,1.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_duration,1694927834,14.869100,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_blocked,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_connecting,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_tls_handshaking,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_sending,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_waiting,1694927834,14.869100,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_receiving,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
http_req_failed,1694927834,0.000000,,,,true,,POST,http://localhost:3000/user/auth/login,HTTP/1.1,default,,200,,,http://localhost:3000/user/auth/login,,
checks,1694927834,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1694927834,1.000000,is successfully logged in,,,,,,,,default,,,,,,,
